0.019481,0.018409,0.0038825,0.0063829,0.04952,0.0049713,0.0031098,0.041183,0.10419,0.0029375,0.0038688,0.028562,0.043551,0.061378,0.01828,0.0066776,0.015001,0.009148,0.045682,0.051351,0.019022,0.017122,0.028842,0.068813,0.053811,0.052297,0.048282,0.019829,0.076588,0.024131,0.011645,0.1673,0.063376,0.20318,0.039883,0.097288,0.029077,0.1734,0.04944,0.045346,0.087849,0.034447,0.1379,0.021236,0.0246,0.11858,0.0045319,0.014476,0.027998,0.058016,0.12534,0.16891,0.0060053,0.060516,0.14709,0.16061,0.01112,0.041482,0.012594,0.094315,0.048754,0.0056357,0.052433,0.0079109,0.010631,0.015731,0.041039,0.060344,0.022656,0.097936
0.022104,0.018364,0.0032838,0.0075745,0.048391,0.0052379,0.0039113,0.040378,0.085087,0.0022869,0.0045086,0.031469,0.047033,0.084485,0.022686,0.0070829,0.013654,0.0085444,0.054325,0.048299,0.024815,0.01786,0.034647,0.069755,0.05815,0.048827,0.045451,0.017363,0.091889,0.029308,0.012545,0.15175,0.065796,0.20286,0.04227,0.10523,0.032004,0.18437,0.051618,0.043054,0.091998,0.036993,0.13173,0.023427,0.022542,0.11424,0.0045119,0.012628,0.028938,0.06266,0.11931,0.16679,0.0056289,0.051741,0.13394,0.166,0.011688,0.042042,0.013461,0.10187,0.053558,0.0050848,0.04535,0.0061171,0.0095524,0.013554,0.040516,0.059833,0.027731,0.092792
0.024896,0.018119,0.0027643,0.0087342,0.046527,0.0057143,0.0049992,0.040583,0.068808,0.001828,0.0051823,0.03443,0.050434,0.11251,0.028733,0.0074925,0.012959,0.0086334,0.063888,0.047305,0.032553,0.019855,0.041618,0.070269,0.062601,0.048085,0.041751,0.015327,0.10943,0.035175,0.013421,0.13522,0.067522,0.20194,0.044617,0.11203,0.034641,0.19232,0.052916,0.040619,0.094717,0.04223,0.12615,0.025755,0.02128,0.11073,0.0045741,0.01206,0.029617,0.068943,0.11363,0.16377,0.0057859,0.046956,0.12051,0.17101,0.012057,0.041846,0.01405,0.10954,0.058625,0.0046571,0.038552,0.0048891,0.0094987,0.011886,0.041051,0.05838,0.033699,0.086598
0.027531,0.017787,0.0023095,0.0098294,0.044193,0.0063964,0.0062874,0.041661,0.055587,0.0015177,0.0058622,0.037423,0.05359,0.14545,0.036388,0.0079032,0.012824,0.0093525,0.07391,0.048367,0.042329,0.023095,0.049737,0.070372,0.066906,0.050561,0.037617,0.013858,0.12884,0.04149,0.014258,0.11868,0.068602,0.20075,0.046698,0.11733,0.036871,0.19697,0.053411,0.037963,0.095802,0.050079,0.12157,0.027915,0.020895,0.10857,0.0046625,0.012894,0.029911,0.077463,0.10841,0.15972,0.0063468,0.04598,0.10715,0.17544,0.012197,0.040933,0.014261,0.11724,0.063819,0.00435,0.032218,0.0042233,0.010245,0.010676,0.042519,0.056212,0.040583,0.079619
0.029732,0.017526,0.0019223,0.010841,0.041692,0.0072492,0.0077117,0.043436,0.045445,0.0013098,0.0065366,0.04042,0.056382,0.18317,0.045623,0.0083228,0.013107,0.010626,0.083985,0.051285,0.054279,0.027533,0.058906,0.070073,0.070753,0.056513,0.033697,0.013077,0.14963,0.047969,0.015055,0.10306,0.069154,0.19961,0.048276,0.1208,0.038604,0.19829,0.053216,0.035089,0.095086,0.060236,0.11822,0.029623,0.021463,0.10827,0.004768,0.015191,0.029731,0.088805,0.10371,0.15459,0.0071872,0.048565,0.094307,0.17917,0.012083,0.039354,0.014093,0.12485,0.069032,0.0041592,0.026519,0.0039916,0.011534,0.0098433,0.044787,0.053525,0.048322,0.072212
0.03127,0.017527,0.0016178,0.011762,0.039392,0.008267,0.009267,0.04569,0.038147,0.0011644,0.0072019,0.043385,0.058762,0.22532,0.056345,0.0087491,0.013676,0.012377,0.09376,0.055693,0.068542,0.033082,0.068879,0.069419,0.073851,0.065768,0.03038,0.013045,0.17113,0.054277,0.015799,0.089273,0.069304,0.19874,0.049153,0.12217,0.039779,0.19648,0.05246,0.032078,0.09251,0.072218,0.11616,0.030656,0.023058,0.11016,0.0049224,0.019036,0.029021,0.10357,0.099573,0.14837,0.0082066,0.054541,0.082468,0.1821,0.011721,0.037189,0.013671,0.13229,0.074167,0.0040514,0.021567,0.0040561,0.013097,0.0092743,0.047687,0.050509,0.05681,0.064789
0.031974,0.017989,0.0014085,0.012612,0.037678,0.009484,0.010994,0.048218,0.033224,0.001058,0.0078473,0.046283,0.060725,0.27134,0.06842,0.0091709,0.014431,0.01452,0.10287,0.061136,0.085269,0.039627,0.079372,0.068447,0.075972,0.077848,0.027822,0.01365,0.19242,0.060086,0.016456,0.078134,0.069151,0.19824,0.049206,0.12128,0.040345,0.19191,0.051297,0.029056,0.088174,0.085472,0.1153,0.030894,0.025702,0.11442,0.0051985,0.024442,0.027783,0.12231,0.095989,0.14106,0.0093387,0.063743,0.071999,0.18419,0.011139,0.03455,0.013213,0.13934,0.079094,0.0039774,0.017357,0.0043057,0.014698,0.0088636,0.051058,0.047332,0.065869,0.057719
0.031786,0.019047,0.0012963,0.013426,0.036838,0.010911,0.012919,0.050843,0.030103,0.00098525,0.0084489,0.049047,0.062292,0.32035,0.081657,0.0095721,0.015302,0.016952,0.11085,0.067137,0.10462,0.046983,0.090142,0.067129,0.076955,0.092158,0.026087,0.014687,0.21242,0.065137,0.016992,0.070332,0.068751,0.19808,0.04839,0.11816,0.040273,0.18502,0.049866,0.026132,0.082332,0.099473,0.11545,0.030362,0.029369,0.12105,0.0057242,0.031337,0.026078,0.14532,0.092903,0.13274,0.010543,0.075731,0.06313,0.18543,0.010379,0.031565,0.013039,0.14579,0.083655,0.003897,0.013845,0.0046617,0.016156,0.0085314,0.054759,0.044165,0.07527,0.051198
0.030774,0.020744,0.0012771,0.01422,0.037047,0.012493,0.015025,0.053381,0.028332,0.00094423,0.0089849,0.051573,0.063482,0.37111,0.095738,0.0099518,0.016231,0.019536,0.11708,0.073207,0.12667,0.05489,0.1009,0.06542,0.076654,0.10804,0.025213,0.015956,0.23001,0.069268,0.017397,0.066302,0.068138,0.19807,0.046749,0.1129,0.039569,0.17622,0.048279,0.023359,0.075326,0.11365,0.1164,0.029216,0.033983,0.12994,0.0066961,0.039675,0.024009,0.17262,0.090156,0.12349,0.011783,0.089906,0.056025,0.18591,0.0095017,0.02836,0.013571,0.15146,0.087736,0.0037874,0.010998,0.0050649,0.01735,0.008233,0.058591,0.041187,0.084825,0.045307
0.02909,0.023083,0.0013426,0.014999,0.03843,0.014108,0.017275,0.055707,0.027531,0.00092641,0.0094441,0.053718,0.064353,0.42219,0.11027,0.010332,0.017187,0.022108,0.1209,0.078811,0.15129,0.063072,0.11128,0.06327,0.074955,0.12477,0.02521,0.017269,0.24423,0.072368,0.017664,0.066093,0.067314,0.19796,0.044473,0.10569,0.038262,0.16593,0.046612,0.020756,0.067619,0.12737,0.11787,0.027681,0.039421,0.14082,0.0083737,0.049427,0.021735,0.2038,0.087644,0.11338,0.013017,0.1056,0.050705,0.18588,0.0085771,0.025046,0.015221,0.15617,0.091235,0.0036381,0.0087715,0.0054785,0.018229,0.0079758,0.062362,0.03856,0.094318,0.040077
