-5.97703773954207,-0.241674411578269,-9.35094723211607,-4.86153719629337,-11.4376805315854,-17.7220713451658,-4.21126526540629,-7.18386609039553,-23.8152180237981,-8.83548958497029,-13.8225848247205,-3.8827759168961,-16.7770998712067,-3.67201827856254,-15.984525657309,-22.7565622969101,-0.685926322820872,-4.35689941241623,-11.9072544724239,-8.24288224015643,-6.63247334180311,0.602573678553369,-9.88979956933586,-3.42541324933619,-5.19045704615244,-6.40249196541177,-8.57865272355813,-9.21457390412726,-8.47084312303232,-0.0510985492652036,-20.390766251961,-26.0860715586509,-9.06602480399201,-3.91535754833669,-9.46083620998553,-3.48454716659407,-8.86930084238764,-7.93095197931619,3.5494577719095,-5.34894698745772,1.87689949933279,-2.54187350331433,-9.0298620398163,-8.15248724575479,-2.83009059746085,-4.11865636277855,-0.753054297007766,-5.71901130693521,-2.10202999580044,-4.66760413307812,2.52949279438027,-1.48584749920129,-9.68291319486072,-1.21454112900177,-7.55237680142748,2.23945314038735,-4.21637698036392,-5.06942046544231,-33.6172064624643,-11.3045608054394,-2.43627038941407,-4.49545994121335,-7.47091556703838,-7.28117340281417,-4.94356095863777,-10.8508993389041,-17.0285597169366,0.859801968339433,-5.52481940603768,-9.73456070180069
-5.8740547291797,-0.210659501912613,-8.86082042936776,-1.87998930482271,-12.0138860424476,-18.0872021426902,-4.09935675126557,-6.81183130133174,-19.8074601120466,-10.2071912588647,-14.0199037014307,-4.12474249240228,-16.4909083290935,-4.23349880781439,-15.089721378591,-19.7022852530878,-0.767277954903735,-4.83290574939549,-12.2293033582313,-7.3720319834785,-6.48553942025136,1.55533965478296,-9.53234744388224,-5.16027914072516,-5.63983344693947,-6.27320937580762,-8.30332731998431,-9.38504595873792,-8.69076642761333,0.621685966249128,-20.9799752190383,-25.2443704496411,-7.39763323883953,-3.8790064743908,-8.67412611983362,-4.02302633469488,-9.20301416267985,-6.47215418787857,-5.33807395365467,-4.75340356537014,2.19098821507958,-2.70702391883477,-7.7396337591725,-9.17926787869768,-2.74839653353195,-4.03721893755831,-0.419879098194127,-5.64600408212843,-2.40913594706422,-4.54528962284713,2.1054876505539,-0.81097687529019,-11.7763194194773,-1.1541980264303,-6.02475674619714,2.57219978006679,-4.20859562136365,-3.543853959405,-30.0369212438495,-12.7884953341046,-2.46606678175,-4.84107410307161,-7.46569179657611,-7.19050545892466,-4.99541613787179,-10.2043484742663,-17.3582095351148,1.0483387860146,-4.85531260165245,-9.59931688558144
-5.88566553631921,-0.163027589263593,-8.17216497171555,-1.74973970621437,-12.6254023377774,-17.6315079305047,-4.49466625371716,-6.38470377741515,-18.9390832236084,-10.8664912527294,-13.8359939210059,-4.61134896465865,-16.239467517607,-5.51865852939698,-14.8813787842328,-19.0117521622799,-1.64218460015259,-5.01629477586079,-11.3967403171894,-7.65891799329204,-6.91968198177931,2.74259461660901,-9.25426708286753,-5.25791018911802,-6.85368720222937,-6.45735208327977,-8.11023156538039,-9.14506997038711,-8.2153113658068,0.351861441736162,-21.3116026084078,-24.2099283855344,-6.0598760030269,-4.04490011752232,-7.90214494198677,-4.31490007807489,-8.95741794342695,-7.41223822715579,-7.33513260495335,-3.94011621296145,2.76410836768393,-3.05631468262836,-8.56326646067064,-10.4176119652816,-2.33915588726479,-4.01268575644816,-1.11987665213505,-5.60818239401287,-2.75811746128571,-4.33998794623344,1.46791757670475,-0.0848443899588145,-11.5759286897026,-0.621225293874109,-5.26774238170139,2.37584378751034,-4.21718062477323,-3.71567684244001,-24.945898707793,-13.6926607280976,-2.60255845536704,-4.74207907546396,-6.86399372718436,-6.08229675097292,-5.54949380089347,-9.71290220617662,-17.2129745940034,0.833858196872182,-4.38000872744682,-10.1164836431994
-5.36989487597295,-0.358080708850181,-7.89662428430978,-0.996728364236056,-13.3827017908568,-16.4689013707277,-4.33182115511582,-6.02974328355367,-15.1732975434297,-10.8931494127868,-13.5568183094345,-4.74955201760574,-16.897212284654,-6.97816956494675,-15.2172760421426,-20.5164646883648,-1.87368672084811,-5.35793430842811,-10.4726790657621,-8.93009588620467,-7.66013812267411,1.57885184041493,-9.20144910229514,-6.05349609162386,-6.11777882717621,-6.19006542913724,-7.76242247233706,-9.10395386528996,-8.02727246055309,0.175003966756396,-21.435376183206,-22.5598045982865,-5.70927798051138,-4.3335445133699,-7.34589279109126,-5.06978995663715,-8.87786520315894,-7.21912325081687,-11.4928117803848,-3.53777699578928,3.89793759152752,-4.04058618923385,-6.17699485094948,-9.16459225446683,-1.86066500687442,-3.6923690202711,-1.77405531133802,-5.37700298452588,-2.91010012119519,-3.80822525307581,1.23415371947927,0.0758448776252925,-11.0222854368547,-0.380268981300317,-4.44284245005756,1.98078758841505,-4.00285562039168,-4.08156577859353,-19.6884174401918,-13.9077286523804,-2.99384494619022,-4.71976899069195,-6.7390215518407,-5.41524160841929,-4.95387780271085,-9.19474375950186,-18.8190424510667,1.46183444765764,-4.12006358755973,-10.3548076264783
-5.07266423192089,-0.52223669059636,-7.83269724529135,-0.542433621311777,-13.642853816707,-15.1582016709961,-3.43889296984243,-6.35345629320768,-14.294881448501,-10.852778584611,-13.3962721542385,-5.07587416918404,-17.1858373987436,-9.01740173572889,-15.1491828321419,-21.6638451283292,-2.51633916348979,-5.84138696209145,-9.66849898274064,-7.7453632647082,-10.1536125220411,0.302668569082466,-9.3743790686853,-6.00491797031839,-4.8806569134701,-5.36581682636556,-6.98188783770287,-9.10581458920295,-7.8927620131043,-1.26606690593839,-21.0926453916214,-21.0465548740238,-3.6196266544958,-4.45972377894995,-6.70444495796768,-5.38722987740662,-8.80377132600251,-6.99966736644566,-14.404146473918,-3.28117722141858,4.47215708338699,-4.05879142443378,-7.0770281551447,-13.3740772579999,-1.75370157642361,-4.16230048509093,-2.24820760440189,-5.07956373610735,-2.76296668973616,-3.30008033740434,1.06286539935873,-0.120104145651726,-11.4115784502489,-0.95918210061953,-4.20267146792646,1.49448607842561,-4.08329088364546,-4.41549558243548,-16.6808253295834,-13.8318276307611,-3.33484250723408,-4.35029630969884,-6.80292231959076,-5.12465241726005,-5.4599765692547,-8.51359071221527,-20.1424121512506,0.824244978295273,-4.36787308422728,-10.703237979056
-4.54388599917633,-0.416644642598281,-8.01457636707436,-0.48865728411716,-14.2103229131856,-13.4871747367043,-2.56307160392018,-6.99444830312883,-12.223938999118,-11.2247819209838,-10.929572894305,-5.71843209878105,-16.8134384560822,-12.9345048618277,-15.1032559416448,-22.1079523926144,-3.14487740583694,-6.07613306448604,-8.54429599872159,-5.6254050607056,-12.0767886726545,1.29241941976559,-9.84917799397588,-7.05969289834589,-6.08285200445324,-4.56107481402161,-6.59844252488687,-9.14922032000466,-9.01509139594767,-3.01136545474678,-21.5137583206647,-18.9401572588824,-0.805314281680269,-5.15676325850184,-6.21252345858013,-5.32602748851953,-9.02760661952446,-5.21529846496301,-14.6825219114311,-3.06983514616642,5.3765015175427,-3.84425889206486,-6.64891743773017,-10.5745153669284,-1.70248869941781,-4.39466957949476,-3.92068723633007,-4.73397824106748,-2.76226695031448,-2.80883241644309,0.425090336671799,-0.35328724035539,-11.2722035501288,-1.49345287706013,-6.21260442771042,0.937413540872431,-3.93856719087961,-4.90706724749953,-15.9002852406031,-14.4593618848245,-3.47667191255791,-3.81485649324463,-6.57102848376384,-5.32816167561046,-5.7097251000788,-7.91538726554211,-20.9106201312297,1.30493785914937,-5.81273054334044,-10.8515938814664
-4.12024920622,-0.328354542174069,-8.11473171347941,-0.950091313548094,-15.4111300302448,-13.2192357717958,-2.87354474057753,-6.52504203940439,-11.7095857430771,-11.1797824452113,-12.2271602740539,-6.60661630202955,-15.9215213277938,-16.171773765678,-13.6368672321091,-21.4866105032463,-4.94338827538634,-6.54940183759042,-7.48265538429226,-5.1349960225484,-12.192457876055,1.42475650304812,-10.212380475412,-7.86250592646323,-7.30610917479882,-4.8653064350907,-6.26619455563048,-8.85741324245889,-7.7716919117106,-4.29979859459416,-22.5083943420546,-17.7252562420907,-0.2218232498897,-5.00418420269084,-6.04040237573184,-5.34611476631397,-8.99372516845763,-5.83205022965662,-14.4084990469921,-3.45147311418117,5.12859768926545,-5.3886751562301,-5.25804553802644,-12.3832316093412,-1.6093179233035,-4.12013236138725,-4.38998271697992,-4.48202527618121,-2.74179192997843,-1.85849998783571,0.386052507772349,-0.0870671420597791,-11.9866662358145,-2.74588412477403,-7.10320585084304,0.938841879368659,-4.00857288065138,-5.77291872084304,-14.1812979198149,-15.9690552243114,-3.38803528125476,-3.64979498157141,-6.83736664100092,-5.66425807494806,-6.06139980045828,-7.46742077445431,-21.0170559728292,0.999726567786867,-6.82350369229335,-10.3990810621075
-4.17939436189633,-0.080642482254944,-8.04995921046308,-1.8584810697148,-16.6595564028455,-14.077792516564,-4.94658769561292,-5.66872848803308,-10.6618509794002,-10.2628555431873,-12.8000250758273,-6.89425119885494,-16.2812575119478,-17.8155736689081,-12.2101844746633,-18.3209499268747,-2.89058490569211,-6.94888617150556,-6.5611921750301,-5.46911435624762,-13.1944114253163,1.58908823639786,-9.83230427194725,-6.95024276376629,-6.91149337236767,-5.81263935669995,-6.16490001116591,-8.53498539403666,-5.98533234134563,-4.60002436483654,-23.9793975816209,-16.3167599669946,0.70637884837698,-5.15624912095035,-5.74939586110508,-5.4177560411859,-9.17435934671482,-6.60635892602967,-12.3059882500558,-3.19269367042188,5.61934066400141,-1.14294123480397,-6.02257582443904,-8.97527007160493,-1.45176372146755,-4.11193376648586,-5.28066386349237,-4.06805116654017,-2.73686422555415,-1.28088929883451,0.427685522246016,0.133018324741306,-12.3381477304715,-2.55484979766169,-8.28840232467085,1.06327769765361,-3.98157971420191,-6.09918752341896,-12.3544845564325,-17.5341180523484,-3.14926456942781,-2.98972636069602,-7.19482476245059,-5.96488342496464,-7.12805727827731,-7.03982637758996,-20.817261498348,1.00314340489166,-7.54944180364675,-10.6708863846647
-4.29621776080466,0.132008937561539,-7.84595518282604,-3.19653800296504,-17.3301558963797,-13.7105770258401,-5.93486083420039,-5.13063444237763,-10.1886468723795,-9.94618187566624,-11.9245813253115,-7.45969062317952,-16.6858296863437,-19.9842038733123,-11.5759835015247,-17.2347792297648,-4.00697218829091,-7.07338593826526,-5.73663689230842,-5.94976934683322,-13.8185848807207,1.2450207823112,-9.03888471046145,-6.18237530181848,-6.42626163764794,-11.0394801771584,-6.18421480385173,-8.53207568886032,-5.32275395465651,-4.75733135366698,-24.4899217407578,-14.8863598025777,0.794522855148272,-5.92786414860445,-6.05164273560998,-5.40148122246582,-9.98035949006105,-6.500836167968,-11.9146874110047,-3.35317923661431,5.16519878990741,-3.42221083740475,-7.26964388070006,-7.1401567054973,-1.50265816828997,-4.40992862066976,-6.09096271582599,-3.82376412560061,-2.69811273635315,-0.199586031449193,-0.573313461940387,-5.12836459701904,-13.3615938486508,-2.64049904327556,-8.94995501329812,0.640830997098589,-4.3678206388856,-5.71550082457096,-12.1910185843076,-17.8873017307663,-3.03542910794004,-2.73713524110803,-7.86497490568645,-6.11343669015244,-7.00242228456665,-6.95636411737459,-20.2752454850932,0.821194870490361,-7.83182533694319,-12.0937209002578
-4.45168102711255,0.341317063001426,-7.60857911449152,-3.4887856386966,-17.7865412232091,-13.9545875907059,-5.43970463254589,-5.00210229122459,-10.775098648133,-9.91737650303872,-11.733903322485,-7.93369053462977,-16.9810250334053,-22.3704559024291,-13.7846374785892,-17.1827383565667,-4.69405420730787,-7.13988300088305,-4.91178054880736,-4.59990969372058,-17.2787997483378,-0.0230649304465214,-8.64506368043426,-7.15059256048381,-5.92206712797054,-11.1822124449057,-6.23281992599097,-8.43568601296455,-4.97692735872442,-4.91943116709585,-24.1041699501097,-14.1850813586989,0.78654858126298,-6.63942996574464,-6.11211685870016,-5.32615278402767,-10.8230126430645,-5.2965155080884,-13.4274450544639,-3.92722400831171,3.59169961313988,-5.70505656830167,-7.7009083710562,-6.07393690307006,-1.73037047634029,-4.17017166522642,-6.28172705482999,-3.53542285360197,-3.96794113717969,1.31831480024938,-0.354882585483398,-4.68018190432779,-12.3319229715716,-2.79244501720212,-9.17164306684526,-0.116756366982016,-4.46741599478531,-5.5667209800283,-10.9692359563251,-17.6364719085171,-3.47360750492544,-2.82630468134615,-7.87071455337666,-5.99935235510902,-7.10219223837612,-6.89243029543846,-20.0900457931782,0.765180910893953,-8.44942128914999,-13.2076027651271
