0.45595,0.034447,0.059027,0.024556,0.0017759,0.00014575
0.44939,0.036993,0.063396,0.019596,0.0022041,0.00014964
0.43696,0.04223,0.07129,0.014764,0.0023071,0.00014898
0.41919,0.050079,0.08098,0.014062,0.0016484,0.00014994
0.3969,0.060236,0.089702,0.015263,0.0016364,0.00013464
0.37113,0.072218,0.095599,0.016814,0.0017156,0.00011273
0.34295,0.085472,0.09757,0.019428,0.0014422,0.00012626
0.0073879,0.047965,0.097727,0.055342,0.0011607,8.3653e-05
0.0053987,0.04251,0.081002,0.036168,0.001594,6.4326e-05
0.004249,0.038238,0.065999,0.026015,0.0012669,5.9479e-05
0.0041631,0.03519,0.049976,0.018081,0.0016259,9.3187e-05
0.0054666,0.033324,0.03801,0.0099761,0.0012986,8.7001e-05
0.0085776,0.032593,0.03141,0.0086935,0.00093092,5.3291e-05
0.013945,0.032865,0.027175,0.0097324,0.00090301,5.2777e-05
0.022007,0.033909,0.022374,0.011328,0.0013558,4.8917e-05
0.033155,0.035468,0.019556,0.011785,0.0025122,6.8648e-05
0.047719,0.03737,0.018299,0.014843,0.0036562,7.6335e-05
0.065962,0.039567,0.020911,0.024638,0.0034253,9.5792e-05
0.088055,0.042083,0.030188,0.03064,0.00362,0.00011562
0.11401,0.04496,0.043503,0.028652,0.0037408,0.00012605
0.14357,0.048277,0.054791,0.024977,0.0034827,0.00010582
0.17619,0.052155,0.058799,0.023163,0.0033416,0.00011332
0.21101,0.056729,0.057868,0.023261,0.0035202,0.00011619
0.24696,0.062119,0.058582,0.025222,0.003775,0.00012392
0.28281,0.068421,0.066253,0.027734,0.0040131,0.00015002
0.16,0.059192,0.109,0.015917,0.0019155,0.00019213
0.13989,0.047046,0.096543,0.0087753,0.0013851,0.00010371
0.12146,0.037786,0.089393,0.0059861,0.0012834,8.2365e-05
0.10482,0.03126,0.082171,0.0061199,0.00088361,7.4157e-05
0.090095,0.027108,0.073186,0.006678,0.0010983,0.000109
0.077416,0.024852,0.065349,0.0067157,0.001403,0.00011707
0.066874,0.023966,0.059603,0.0068996,0.0013517,0.00012707
0.058387,0.023878,0.055677,0.0075684,0.0013301,0.00014951
0.051683,0.024067,0.053576,0.0090748,0.0013098,0.00015861
0.046384,0.024176,0.053139,0.012299,0.0016488,0.00018108
0.042098,0.024016,0.053404,0.016092,0.0017859,0.00016655
0.038461,0.023488,0.055017,0.019053,0.0015087,0.0001557
0.035207,0.022505,0.058225,0.019245,0.0015042,0.00014709
0.032227,0.020979,0.062175,0.019146,0.0017322,0.00014757
0.02956,0.018913,0.066045,0.02133,0.0016269,0.0001474
0.027348,0.016472,0.068237,0.023553,0.0014862,0.00014561
0.025724,0.013937,0.070226,0.023568,0.0017263,0.00014214
0.024733,0.011573,0.071168,0.023074,0.0020779,0.00015414
0.02433,0.0095559,0.072397,0.023599,0.0023412,0.00015741
0.024423,0.0079855,0.073942,0.025682,0.0021992,0.00017382
0.024882,0.0069169,0.075259,0.026535,0.0020282,0.00018242
0.025566,0.0063934,0.076154,0.025222,0.0019622,0.00015045
0.026338,0.0064571,0.07701,0.024275,0.0019978,0.00013577
0.027081,0.0071517,0.076722,0.023669,0.0021047,0.00011835
0.027717,0.0085181,0.074988,0.024687,0.0022061,0.00011432
0.028211,0.010586,0.071452,0.024599,0.0019312,0.00011781
0.028564,0.013376,0.068021,0.021823,0.0021419,0.00011586
0.028815,0.016889,0.064909,0.018503,0.0021342,0.0001125
0.029024,0.021087,0.061917,0.016479,0.0020488,0.00011229
0.029259,0.025899,0.058953,0.015595,0.001899,0.00012071
0.0296,0.03118,0.055809,0.013063,0.0020665,0.0001162
0.030156,0.036704,0.053502,0.010392,0.0020749,0.00010403
0.03106,0.042172,0.05208,0.0086647,0.0015738,9.3093e-05
0.032421,0.047283,0.0502,0.0080831,0.001302,8.5595e-05
0.034303,0.051777,0.047832,0.007119,0.0012383,8.0718e-05
0.036754,0.055421,0.045719,0.0051138,0.0012475,7.8352e-05
0.03983,0.057972,0.043669,0.0040154,0.0010644,6.0996e-05
0.043591,0.059181,0.042052,0.0038628,0.0009751,5.84e-05
0.048086,0.058897,0.040305,0.0042255,0.00086168,6.4495e-05
0.05331,0.057138,0.038908,0.0040683,0.00083037,4.3452e-05
0.059149,0.05411,0.037593,0.003365,0.0008589,4.4194e-05
0.065394,0.050114,0.035949,0.0031125,0.0010761,4.6403e-05
0.071755,0.045485,0.035071,0.0038666,0.0010933,3.6337e-05
0.077878,0.040582,0.036096,0.0039654,0.0010461,3.5468e-05
0.0834,0.035807,0.037613,0.0034319,0.0012144,3.3351e-05
0.088009,0.031607,0.038075,0.0026933,0.0014922,3.7675e-05
0.0915,0.028376,0.036488,0.0046637,0.0016112,6.4418e-05
0.093804,0.026333,0.035917,0.0082555,0.0014502,7.2046e-05
0.0949,0.025533,0.039443,0.0099066,0.0012929,5.2786e-05
0.094792,0.025941,0.047685,0.010951,0.0014051,5.6532e-05
0.093508,0.027493,0.062921,0.015824,0.0017503,0.00010988
0.09112,0.030096,0.089297,0.025361,0.002709,0.00011403
0.087749,0.033614,0.12079,0.034966,0.0020673,0.0001159
0.08357,0.037889,0.14714,0.042894,0.0019839,0.00011333
0.085273,0.033472,0.13078,0.047122,0.0017078,7.0891e-05
0.090492,0.029414,0.1095,0.032664,0.0018411,7.8437e-05
0.095962,0.025606,0.091456,0.018655,0.0026034,0.0001613
0.10153,0.022254,0.080116,0.0087086,0.002214,0.00012951
0.10706,0.019488,0.073234,0.0082798,0.001015,3.3e-05
0.11251,0.017314,0.067999,0.0089523,0.00097009,5.574e-05
0.11782,0.015662,0.064873,0.0077339,0.0015523,3.3865e-05
0.12298,0.01449,0.06369,0.0075239,0.0015618,3.0549e-05
0.12791,0.013815,0.0642,0.00859,0.0017548,2.9935e-05
0.13249,0.013607,0.068733,0.013006,0.0021128,5.4165e-05
0.13648,0.013784,0.078766,0.020018,0.0022296,4.1655e-05
0.13955,0.014283,0.090445,0.025047,0.0019901,5.9255e-05
0.14138,0.015135,0.10145,0.025727,0.0027407,3.9707e-05
0.14169,0.016429,0.10776,0.029411,0.0031964,3.8813e-05
0.14032,0.018239,0.10833,0.033564,0.0036468,6.3894e-05
0.13733,0.020563,0.10646,0.038172,0.0037583,8.2869e-05
0.13302,0.023351,0.10278,0.042394,0.0033579,8.4684e-05
0.12796,0.026566,0.099486,0.045567,0.0034244,9.3644e-05
0.1229,0.030201,0.099948,0.048233,0.0036855,0.00011917
0.11861,0.034243,0.10317,0.050701,0.0036393,9.936e-05
0.11562,0.038687,0.10447,0.050951,0.0034986,0.00011048
0.11427,0.043572,0.1035,0.05171,0.003619,9.0851e-05
0.11478,0.048964,0.10166,0.056378,0.003907,0.00010561
0.27101,0.085599,0.11791,0.029293,0.0023892,6.6147e-05
0.26454,0.077067,0.10321,0.028229,0.0026015,0.00010555
0.25636,0.069332,0.08063,0.027525,0.0026131,0.00012717
0.24673,0.062762,0.055608,0.023828,0.002573,0.00012647
0.23593,0.05772,0.036544,0.016164,0.0029363,0.0001388
0.22428,0.054485,0.03055,0.010682,0.002445,9.8894e-05
0.21199,0.053264,0.035481,0.011267,0.0031126,7.8761e-05
0.19924,0.054136,0.048258,0.014696,0.0035447,4.4465e-05
0.1862,0.05704,0.068652,0.023504,0.0047415,7.3758e-05
0.17307,0.061837,0.097474,0.041623,0.0046529,8.5375e-05
0.04229,0.044579,0.12745,0.06058,0.0023715,9.3092e-05
0.045772,0.039261,0.10392,0.049645,0.0029737,0.00011343
0.049068,0.034326,0.086672,0.036059,0.0025296,0.00011144
0.052114,0.02974,0.077681,0.03146,0.002096,7.2966e-05
0.054897,0.025497,0.073538,0.032759,0.0021466,7.1993e-05
0.057445,0.021616,0.06995,0.0355,0.0021954,7.8894e-05
0.059789,0.018165,0.063916,0.037937,0.0019424,7.2792e-05
0.061943,0.015274,0.056835,0.037126,0.0016004,7.2653e-05
0.063909,0.013121,0.052779,0.032238,0.001505,7.499e-05
0.065787,0.011893,0.053625,0.025358,0.00090249,8.4438e-05
0.067809,0.011797,0.055618,0.021891,0.00056074,7.1036e-05
0.070197,0.013039,0.054405,0.020728,0.00047247,7.5556e-05
0.073066,0.015815,0.052861,0.01905,0.00046789,7.2192e-05
0.076471,0.020306,0.049911,0.016413,0.00059527,8.2375e-05
0.080531,0.026581,0.045818,0.014338,0.0010245,9.046e-05
0.085448,0.034453,0.04176,0.014278,0.0015192,0.00014516
0.091411,0.043509,0.043706,0.017903,0.001685,0.00014662
0.09851,0.053241,0.052507,0.022766,0.0012675,0.00010451
0.10678,0.063075,0.067352,0.036245,0.001637,0.00015063
0.019788,0.024999,0.14183,0.056808,0.0016132,0.00011192
0.0176,0.031843,0.16105,0.076358,0.0016742,0.00016618
0.016068,0.039645,0.18436,0.094475,0.001565,0.00013888
0.015302,0.04829,0.20936,0.10026,0.001389,0.00015511
0.015383,0.057555,0.23127,0.097781,0.0015086,0.00018301
0.016378,0.067127,0.24897,0.093249,0.0010376,0.00018825
0.018311,0.07665,0.26427,0.090764,0.0007867,0.00014858
0.021147,0.085781,0.2826,0.092676,0.0013787,0.00016498
0.024805,0.094208,0.30866,0.1046,0.0014479,0.00024066
0.029161,0.10162,0.34364,0.12343,0.001062,0.0001836
0.034064,0.10769,0.37363,0.13988,0.00069516,0.00015902
0.039356,0.11208,0.39111,0.15865,0.00089354,0.00016658
0.044909,0.11445,0.3949,0.16902,0.0011684,0.00016665
0.050627,0.1146,0.38909,0.16554,0.0014771,0.00017493
0.056422,0.11251,0.38177,0.15053,0.0012953,0.00018521
0.062169,0.10837,0.37783,0.13492,0.0014898,0.00016366
0.067768,0.10253,0.37014,0.1273,0.0016755,0.00016044
0.073225,0.095428,0.35085,0.12158,0.0018424,0.00016952
0.078639,0.087533,0.32634,0.10838,0.0021958,0.00013032
0.084148,0.079278,0.30498,0.095404,0.0019433,0.00011319
0.08989,0.070994,0.28857,0.088768,0.0021111,8.3818e-05
0.095969,0.062903,0.27579,0.087245,0.002509,0.00011608
0.10243,0.055195,0.26133,0.09454,0.0025945,0.00010656
0.10924,0.048101,0.24202,0.104,0.0020758,9.0681e-05
0.11636,0.041838,0.21957,0.10055,0.0016826,9.4748e-05
0.12373,0.036564,0.19652,0.078517,0.0018917,9.9661e-05
0.13126,0.032365,0.17548,0.051089,0.0021619,7.6176e-05
0.01676,0.085956,0.14814,0.037872,0.0011792,0.00011972
0.01937,0.086182,0.15143,0.041958,0.001311,0.00012345
0.02209,0.085181,0.15367,0.043896,0.001382,0.00012044
0.02482,0.08316,0.15266,0.046522,0.0013906,0.00012086
0.027446,0.080346,0.14816,0.049741,0.0014035,0.00012388
0.029872,0.076952,0.14271,0.050928,0.0016364,0.0001277
0.032029,0.073189,0.13964,0.049825,0.0022008,0.00013468
0.033867,0.069265,0.13701,0.051277,0.0023045,0.0001265
0.03535,0.065393,0.13444,0.056154,0.002537,0.00013579
0.036465,0.061773,0.13382,0.064054,0.0024355,0.00016817
0.03722,0.058553,0.13541,0.070198,0.0023521,0.00013346
0.037614,0.055872,0.13622,0.071004,0.0022789,0.0001494
0.03763,0.053887,0.13344,0.069129,0.0022874,0.00016026
0.037252,0.052725,0.12781,0.065347,0.0024481,0.00015606
0.036482,0.052462,0.11999,0.061481,0.0022242,0.00014392
0.035348,0.053094,0.11147,0.058958,0.0022296,0.00014221
0.033903,0.054519,0.10375,0.056008,0.0021139,0.0001451
0.048042,0.02907,0.10801,0.051523,0.0025907,0.00018906
0.055542,0.025888,0.11322,0.065342,0.0025283,0.0002141
0.06333,0.023723,0.12421,0.071538,0.0026003,0.00021322
0.071326,0.022742,0.13658,0.069019,0.00257,0.00022381
0.079461,0.023041,0.14359,0.064916,0.0028139,0.00020827
0.087643,0.02464,0.14283,0.064724,0.0026663,0.00020547
0.095753,0.027477,0.13926,0.066906,0.0023346,0.00022065
0.10368,0.0314,0.13933,0.067638,0.0018867,0.00022137
0.11134,0.036143,0.14095,0.065004,0.0021715,0.00020198
0.11871,0.041379,0.14375,0.062523,0.0028251,0.00022983
0.12574,0.046778,0.14678,0.063724,0.0033913,0.00022787
0.13237,0.052025,0.14586,0.067496,0.003316,0.00022669
0.13849,0.05681,0.14097,0.069391,0.0032144,0.00022274
0.14398,0.060842,0.13385,0.067628,0.0027277,0.00020975
0.14874,0.063842,0.12782,0.058043,0.0026694,0.00018852
0.15266,0.065603,0.12521,0.041597,0.0025546,0.00022429
0.15566,0.066053,0.12462,0.033037,0.0022391,0.00016662
0.15762,0.065207,0.11957,0.030438,0.0022626,0.00017537
0.15844,0.063131,0.11064,0.025301,0.0022253,0.00017215
0.11538,0.090709,0.16417,0.033723,0.0021095,9.7854e-05
0.12845,0.095391,0.17888,0.034622,0.0023738,9.0228e-05
0.14244,0.098052,0.18957,0.03503,0.002243,9.6596e-05
0.15725,0.098448,0.19735,0.034215,0.0022816,0.00011117
0.17279,0.096533,0.20187,0.035544,0.0024648,0.00012177
0.18894,0.092508,0.20672,0.038902,0.0022917,0.00013495
