-37.467,-20.594,-10.735,-7.4674,-12.548,-19.542,-27.89,-50.008,-30.939,-20.681,-8.9052,-4.6776,-14.604,-17.056,-23.323,-30.866,-23.868,-21.974,-26.863,-15.308,-14.101,-18.521,-15.993,-14.963,-15.358,-18.242,-26.426,-24.334,-18.405,-14.332,-19.026,-23.376
-22.099,-16.159,-11.727,-14.9,-23.859,-22.6,-34.213,-29.721,-33.308,-26.35,-23.534,-19.383,-27.682,-25.884,-35.338,-31.01,-28.608,-30.593,-29.012,-28.39,-28.08,-45.219,-25.842,-29.829,-31.722,-40.626,-29.506,-38.378,-20.611,-21.874,-29.621,-36.697
-28.075,-17.984,-14.736,-10.47,-19.101,-19.531,-23.551,-34.115,-54.961,-32.958,-37.122,-33.673,-33.722,-39.112,-34.145,-43.714,-36.197,-40.754,-37.074,-33.2,-28.916,-28.643,-25.649,-24.121,-32.753,-31.2,-33.978,-32.913,-37.813,-41.825,-46.22,-34.304
-35.141,-12.354,-11.033,-19.411,-22.065,-16.382,-17.332,-21.407,-28.667,-33.219,-31.45,-28.298,-33.084,-34.738,-39.891,-43.142,-35.414,-32.098,-28.672,-21.788,-18.686,-19.817,-21.494,-24.991,-28.637,-21.505,-20.447,-19.099,-24.156,-28.202,-40.099,-17.085
-34.384,-22.852,-18.034,-25.303,-22.697,-28.079,-25.957,-26.503,-38.567,-28.62,-25.385,-26.696,-31.24,-40.053,-31.225,-34.326,-36.613,-29.306,-34.861,-17.193,-10.666,-11.053,-15.773,-18.077,-11.158,-15.353,-22.799,-43.59,-38.952,-26.972,-30.448,-31.171
-18.633,-16.053,-8.8023,-0.5234,-7.4154,-27.134,-23.723,-23.768,-35.436,-39.434,-39.695,-37.242,-32.906,-38.433,-34.109,-34.098,-33.063,-35.122,-33.728,-26.671,-26.414,-30.079,-18.684,-19.427,-37.474,-31.645,-40.078,-36.798,-43.143,-35.826,-34.681,-36.006
-26.488,-14.162,-20.313,-18.617,-26.425,-21.947,-21.692,-30.523,-34.976,-29.647,-30.262,-38.86,-40.569,-40.672,-37.729,-36.708,-39.306,-53.185,-38.733,-28.081,-23.565,-28.26,-31.456,-28.815,-33.065,-40.373,-35.464,-33.816,-44.932,-40.279,-39.249,-28.568
-32.797,-28.5,-28.524,-17.234,-15.963,-30.579,-38.058,-33.257,-35.228,-33.135,-50.432,-33.329,-34.531,-37.51,-37.819,-38.849,-43.716,-45.482,-47.834,-36.63,-38.568,-34.208,-39.471,-24.677,-25.345,-27.133,-43.965,-43.418,-31.309,-29.042,-29.616,-42.05
-23.894,-17.128,-18.95,-17.808,-24.966,-24.436,-27.395,-23.291,-28.313,-36.695,-30.334,-33.754,-44.056,-40.485,-33.587,-36.222,-39.548,-34.858,-38.163,-43.36,-42.575,-31.982,-28.958,-33.971,-39.47,-41.229,-34.734,-40.929,-43.477,-45.39,-51.176,-37.423
-27.078,-36.371,-27.27,-25.957,-18.857,-33.087,-32.673,-43.744,-28.833,-34.591,-31.412,-29.875,-33.813,-37.118,-36.829,-44.049,-39.374,-42.204,-30.219,-32.068,-39.425,-33.544,-26.959,-28.954,-41.729,-54.132,-32.692,-28.513,-38.311,-51.872,-53.698,-49.342
-27.462,-23.415,-34.373,-21.068,-14.318,-19.31,-29.918,-39.558,-33.236,-33.668,-34.056,-37.753,-42.003,-37.525,-33.736,-35.027,-36.68,-45.771,-38.261,-33.671,-40.402,-41.496,-36.576,-35.956,-40.979,-35.716,-39.802,-42.042,-40.272,-37.363,-49.304,-49.142
-30.79,-16.603,-13.663,-17.54,-17.696,-21.05,-26.228,-27.48,-49.061,-28.367,-35.364,-60.444,-39.8,-40.872,-43.347,-34.528,-35.047,-43.233,-39.786,-40.057,-42.039,-28.686,-25.325,-30.635,-37.147,-38.924,-35.2,-40.567,-47.426,-48.485,-49.11,-48.18
-24.887,-23.153,-19.217,-19.152,-20.32,-35.402,-39.428,-32.752,-36.351,-31.41,-30.968,-44.102,-45.207,-37.512,-31.823,-31.637,-34.764,-30.469,-30.914,-34.662,-39.36,-35.635,-32.777,-36.673,-42.701,-37.661,-42.604,-40.357,-33.623,-34.08,-41.737,-39.924
-30.302,-20.541,-31.306,-16.333,-16.551,-19.824,-20.342,-24.64,-39.748,-35.305,-28.301,-31.545,-39.055,-38.407,-32.579,-34.152,-29.625,-30.365,-41.397,-37.768,-41.712,-38.035,-32.641,-40.891,-31.508,-36.813,-56.342,-43.741,-33.387,-36.569,-41.042,-51.873
-44.856,-29.953,-31.482,-33.135,-23.906,-23.698,-26.415,-26.135,-31.638,-33.783,-36.066,-59.224,-42.755,-35.648,-31.346,-34.237,-35.364,-32.537,-46.341,-31.88,-51.805,-36.95,-37.378,-32.364,-34.652,-38.595,-38.923,-37.555,-46.864,-46.31,-41.584,-37.616
-23.957,-24.694,-17.549,-17.224,-27.627,-27.373,-28.127,-33.843,-44.756,-36.675,-32.785,-32.24,-38.769,-40.777,-34.264,-32.016,-33.934,-38.262,-32.55,-30.418,-43.696,-39.539,-35.555,-38.028,-58.321,-39.255,-56.898,-45.314,-30.924,-32.634,-44.455,-47.244
-40.219,-16.668,-15.111,-18.151,-20.509,-24.57,-32.008,-31.12,-38.976,-35.219,-52.95,-42.914,-36.006,-38.158,-41.642,-38.988,-36.895,-33.345,-28.899,-33.969,-32.269,-39.402,-29.401,-33.517,-41.491,-39.354,-52.683,-37.058,-36.852,-34.812,-44.29,-36.372
-32.352,-19.932,-24.518,-27.907,-28.923,-32.315,-25.342,-26.789,-49.195,-44.677,-40.787,-43.835,-42.706,-37.626,-35.235,-35.96,-33.922,-32.656,-32.03,-35.57,-65.026,-38.83,-39.627,-35.618,-33.573,-34.686,-50.986,-37.289,-35.607,-42.581,-46.615,-43.06
-22.818,-17.276,-20.185,-18.062,-22.979,-27.699,-24.51,-27.688,-32.059,-25.769,-26.801,-29.756,-32.9,-48.582,-50.772,-35.424,-29.795,-33.45,-27.841,-36.145,-39.738,-32.772,-33.812,-36.862,-38.287,-35.882,-33.197,-32.434,-42.228,-42.105,-39.947,-42.279
-30.565,-37.132,-18.494,-19.339,-26.242,-31.802,-41.69,-31.613,-37.157,-43.438,-34.061,-32.362,-49.189,-43.441,-38.962,-27.944,-27.805,-30.805,-30.661,-37.085,-34.277,-38.664,-45.672,-43.084,-51.971,-51.534,-37.909,-31.895,-37.667,-36.781,-35.625,-36.904
-28.048,-18.947,-16.988,-18.388,-24.06,-32.32,-26.92,-25.309,-39.903,-38.596,-31.921,-38.426,-36.215,-39.831,-51.997,-36.991,-27.234,-28.446,-32.365,-29.475,-28.173,-32.038,-43.227,-41.89,-49.753,-32.976,-34.468,-45.837,-33.385,-34.445,-40.037,-40.889
-51.043,-24.511,-27.534,-22.929,-31.955,-38.2,-28.196,-31.721,-31.802,-29.592,-27.64,-33.987,-37.064,-43.636,-33.451,-45.096,-38.75,-32.605,-31.338,-31.035,-31.937,-35.134,-48.297,-41.749,-48.338,-37.768,-37.534,-37.282,-35.694,-42.49,-32.402,-37.178
-36.385,-20.962,-19.96,-40.902,-26.171,-35.675,-35.805,-34.391,-40.716,-44.603,-32.21,-34.53,-35.665,-40.08,-39.829,-40.069,-37.111,-34.472,-26.108,-29.814,-31.786,-33.422,-42.703,-51.746,-39.895,-41.336,-37.578,-35.435,-31.886,-33.291,-39.135,-51.679
-15.782,-11.679,-12.511,-25.961,-33.685,-31.772,-33.516,-33.604,-32.887,-37.214,-34.611,-31.018,-33.464,-46.868,-46.996,-34.429,-31.174,-39.641,-29.517,-41.264,-32.82,-36.508,-41.483,-49.291,-37.216,-39.32,-32.302,-33.533,-35.481,-41.249,-41.775,-46.082
-19.354,-20.418,-42.51,-29.772,-27.471,-31.358,-21.483,-21.925,-32.901,-29.544,-32.667,-38.218,-38.133,-40.577,-38.787,-40.537,-38.744,-32.092,-29.134,-30.972,-33.592,-42.537,-43.308,-43.41,-45.837,-34.409,-35.933,-42.44,-45.675,-47.996,-41.937,-44.469
-37.928,-30.626,-24.592,-22.628,-23.354,-36.532,-26.233,-25.85,-35.63,-39.557,-28.574,-40.001,-33.188,-37.194,-46.609,-38.129,-33.282,-36.977,-32.417,-22.325,-25.606,-36.21,-37.422,-44.734,-50.958,-39.056,-35.752,-39.944,-40.966,-50.892,-37.464,-39.442
-21.314,-14.969,-12.792,-17.588,-29.677,-42.993,-26.091,-27.487,-34.555,-34.389,-32.848,-30.676,-34.706,-43.324,-37.585,-29.497,-38.2,-40.757,-34.587,-28.635,-29.471,-51.127,-36.239,-35.917,-41.321,-39.594,-48.626,-38.133,-37.509,-40.262,-35.821,-44.222
-27.618,-28.995,-21.824,-29.316,-23.143,-29.043,-25.179,-29.365,-31.22,-34.721,-30.9,-31.172,-32.044,-36.433,-35.098,-33.272,-40.181,-31.693,-26.275,-27.409,-27.474,-33.059,-40.565,-35.356,-34.767,-41.485,-34.956,-39.873,-39.034,-41.905,-50.776,-39.301
-20.531,-23.687,-22.794,-25.437,-36.902,-31.424,-35.881,-35.091,-34.324,-32.895,-31.679,-31.405,-37.941,-49.203,-44.322,-39.726,-34.801,-33.945,-39.265,-34.199,-37.436,-37.403,-43.85,-38.506,-39.246,-39.91,-41.795,-46.007,-42.495,-45.479,-43.719,-53.416
-41.203,-19.127,-17.399,-23.073,-27.105,-33.233,-26.271,-28.636,-35.075,-29.273,-31.466,-34.703,-37.695,-45.527,-33.961,-28.627,-32.425,-30.81,-27.315,-35.823,-39.744,-42.283,-41.147,-47.105,-39.127,-39.206,-48.589,-44.081,-44.598,-37.926,-38.615,-45.832
-40.28,-27.343,-30.387,-19.942,-27.083,-40.148,-32.33,-33.3,-37.285,-30.558,-32.199,-31.633,-46.987,-45.201,-47.959,-45.877,-38.72,-37.678,-36.069,-39.505,-42.476,-33.923,-41.181,-41.415,-41.351,-37.847,-42.828,-54.514,-41.299,-38.287,-41.172,-44.509
-29.035,-24.494,-35.696,-25.965,-26.165,-37.998,-39.081,-45.651,-32.924,-32.038,-31.158,-32.086,-36.776,-39.595,-43.357,-39.753,-34.959,-50.144,-30.99,-31.674,-33.112,-40,-40.612,-36.687,-37.301,-40.971,-44.571,-54.54,-42.533,-40.592,-39.606,-42.221
-36.124,-29.269,-27.212,-24.09,-32.916,-33.307,-40.084,-36.021,-40.412,-34.35,-29.448,-32.137,-47.38,-41.164,-37.632,-44.899,-39.34,-43.834,-33.194,-32.702,-45.934,-50.811,-50.898,-42.068,-40.254,-43.755,-42.333,-38.568,-39.434,-39.461,-53.333,-45.445
-23.515,-15.248,-18.004,-26.336,-26.651,-30.157,-36.671,-42.224,-47.847,-42.26,-33.308,-36.814,-37.023,-43.337,-44.403,-41.365,-40.714,-44.657,-34.525,-34.544,-42.174,-38.924,-41.222,-43.745,-40.42,-52.222,-63.716,-40.308,-36.842,-46.901,-43.044,-57.736
-20.947,-18.543,-25.579,-22.774,-25.046,-36.464,-39.814,-51.064,-37.897,-40.121,-36.823,-36.237,-35.989,-43.077,-43.389,-44.709,-38.735,-32.389,-31.689,-32.904,-37.79,-40.03,-53.259,-55.463,-55.839,-55.135,-46.537,-48.513,-41.469,-37.29,-37.848,-45.735
-38.423,-22.726,-15.847,-17.503,-25.974,-28.129,-41.685,-29.236,-27.87,-33.226,-35.826,-30.809,-36.761,-40.381,-38.657,-36.097,-37.816,-42.135,-44.527,-38.47,-46.725,-42.384,-40.263,-42.426,-43.176,-43.12,-46.46,-45.77,-43.704,-39.864,-41.197,-56.195
-35.597,-30.781,-20.018,-25.489,-31.396,-35.397,-41.544,-35.507,-42.121,-41.901,-42.401,-38.845,-38.946,-47.233,-37.182,-43.35,-39.172,-46.272,-37.368,-39.374,-44.094,-42.853,-38.222,-40.809,-47.225,-48.999,-45.579,-51.091,-46.827,-39.752,-40.588,-64.834
-30.598,-19.316,-22.88,-32.347,-27.47,-30.013,-30.402,-28.894,-32.92,-36.842,-40.652,-38.155,-42.701,-44.38,-44.33,-46.496,-42.448,-39.943,-37.71,-38.823,-37.093,-50.092,-47.207,-52.075,-43.958,-47.809,-39.995,-40.744,-39.996,-45.439,-58.748,-41.472
-39.435,-18.855,-13.725,-20.111,-34.293,-32.204,-32.699,-40.805,-31.774,-36.496,-34.721,-31.142,-33.068,-37.076,-41.794,-51.824,-38.922,-37.008,-45.258,-41.477,-42.283,-42.331,-41.242,-42.363,-43.187,-45.078,-43.543,-46.102,-43.559,-51.977,-42.11,-47.203
-21.008,-32.258,-15.964,-18.283,-29.465,-43.5,-35.177,-43.65,-48.805,-37.059,-31.064,-30.768,-33.349,-37.181,-68.751,-42.089,-50.634,-35.292,-37.703,-45.968,-43.266,-55.99,-60.544,-51.404,-56.139,-49.279,-49.998,-42.387,-46.742,-42.994,-39.828,-41.764
-28.319,-24.408,-20.08,-29.276,-33.794,-27.703,-26.469,-37.673,-34.799,-31.73,-41.237,-48.692,-41.342,-45.995,-49.246,-41.816,-53.242,-40.09,-36.797,-38.923,-48.567,-42.271,-40.419,-48.436,-49.155,-41.776,-44.732,-55.369,-46.095,-43.39,-40.597,-59.435
-29.167,-19.213,-19.858,-29.8,-32.463,-32.123,-33.199,-35.232,-50.755,-42.755,-38.727,-41.013,-35.919,-50.215,-37.139,-41.081,-39.526,-39.592,-38.346,-39.833,-42.918,-42.31,-37.966,-39.959,-53.738,-39.796,-44.447,-53.575,-55.955,-52.73,-54.272,-47.245
-25.961,-22.402,-17.037,-19.861,-25.251,-28.231,-41.258,-38.714,-36.221,-35.001,-43.533,-41.894,-42.214,-47.415,-51.101,-44.579,-48.583,-47.016,-49.518,-39.108,-38.442,-40.301,-44.784,-38.699,-42.104,-49.569,-51.099,-43.292,-42.323,-43.67,-45.809,-42.066
-23.105,-24.499,-23.837,-22.733,-31.912,-29.706,-30.114,-35.024,-35.586,-38.077,-36.474,-33.304,-37.755,-47.362,-40.67,-39.297,-45.605,-42.457,-42.227,-50.034,-50.78,-48.06,-46.931,-46.772,-44.666,-58.033,-51.921,-44.63,-39.78,-39.842,-43.831,-40.624
-24.835,-22.886,-19.532,-29.523,-24.043,-23.63,-37.661,-44.198,-41.482,-40.168,-35.775,-35.941,-42.967,-41.12,-38.069,-47.045,-41.118,-38.344,-38.449,-40.905,-41.952,-49.758,-51.897,-54.257,-41.789,-34.97,-39.932,-37.869,-39.41,-36.844,-37.322,-72.696
-27.526,-25.187,-24.793,-26.763,-28.769,-38.144,-36.608,-33.18,-40.045,-36.881,-42.696,-64.237,-46.106,-43.779,-48.051,-40.817,-38.885,-48.865,-41.778,-45.348,-43.493,-42.046,-52.953,-43.954,-43.896,-46.606,-43.556,-44.051,-48.995,-55.038,-52.49,-56.594
-27.32,-20.898,-24.694,-24.036,-28.739,-31.37,-38.124,-42.553,-46.492,-52.095,-38.344,-33.53,-40.215,-40.915,-46.531,-43.787,-41.901,-39.693,-46.549,-49.414,-44.16,-56.56,-49.356,-44.541,-57.525,-41.48,-45.357,-53.526,-49.849,-48.491,-59.967,-47.231
-30.084,-17.599,-17.014,-41.439,-26.46,-35.685,-47.546,-49.849,-43.029,-44.451,-45.141,-36.681,-33.372,-40.394,-41.059,-40.592,-47.969,-40.463,-48.986,-50.11,-43.808,-40.028,-44.027,-52.945,-56.809,-52.447,-53.819,-48.17,-42.636,-49.765,-48.205,-50.809
-31.21,-21.122,-18.838,-30.871,-30.759,-31.309,-38.487,-42.944,-50.015,-36.679,-38.498,-48.36,-54.472,-53.105,-40.146,-43.005,-39.918,-34.387,-35.601,-47.212,-45.867,-41.432,-45.273,-49.14,-50.438,-47.545,-50.819,-52.716,-49.622,-48.04,-53.769,-43.249
-26.984,-27.626,-31.023,-32.08,-29.32,-40.349,-33.755,-36.635,-50.643,-43.127,-43.582,-36.243,-38.321,-34.364,-33.83,-35.22,-35.666,-38.909,-43.001,-39.047,-45.57,-42.033,-39.599,-36.883,-36.063,-37.958,-38.121,-40.982,-44.542,-38.964,-43.581,-26.461
-47.795,-22.713,-20.131,-18.771,-32.581,-37.778,-40.348,-39.254,-39.911,-48.886,-35.769,-33.479,-35.853,-38.582,-62.526,-52.678,-37.515,-40.581,-48.008,-45.189,-39.255,-50.517,-39.219,-42.374,-44.152,-42.505,-49.168,-38.391,-41.81,-53.786,-47.907,-55.238
-28.748,-33.919,-23.577,-19.904,-25.221,-38.989,-43.743,-36.402,-34.675,-45.831,-41.04,-49.107,-39.143,-37.345,-47.922,-48.204,-45.838,-42.438,-39.293,-38.934,-40.667,-47.128,-54.776,-46.13,-49.893,-43.602,-45.158,-56.544,-46.736,-41.943,-43.232,-41.947
-32.356,-34.986,-26.895,-26.168,-30.526,-26.948,-27.897,-38.608,-44.349,-35.341,-31.29,-30.873,-41.131,-38.655,-44.516,-45.617,-46.937,-42.668,-38.982,-37.963,-40.079,-49.148,-54.653,-51.539,-63.286,-64.881,-46.141,-50.944,-59.514,-48.842,-58.551,-54.766
-26.769,-22.813,-18.46,-22.354,-26.827,-34.329,-36.318,-39.643,-48.977,-35.507,-39.677,-42.795,-43.029,-61.337,-45.685,-38.131,-36.467,-44.275,-48.719,-38.655,-43.271,-41.324,-53.864,-52.025,-51.827,-46.303,-40.883,-40.81,-42.161,-55.131,-48.024,-45.45
-27.115,-27.774,-18.865,-20.091,-36.592,-29.614,-34.438,-45.514,-40.1,-34.151,-34.285,-35.86,-37.454,-42.212,-43.775,-46.253,-46.471,-57.402,-67.374,-48.237,-50.047,-41.462,-57.199,-42.347,-45.123,-44.156,-41.69,-42.159,-51.183,-46.975,-51.605,-51.832
-27.357,-23.97,-23.529,-31.541,-32.176,-28.7,-34.252,-36.399,-39.76,-37.7,-36.793,-35.506,-34.398,-41.987,-54.486,-50.324,-62.512,-61.068,-50.144,-48.606,-50.662,-52.827,-49.528,-47.528,-41.688,-47.048,-45.131,-42.124,-45.418,-45.393,-46.874,-45.954
-31.421,-33.836,-23.717,-23.792,-41.674,-35.243,-31.95,-31.145,-36.475,-42.986,-40.353,-43.079,-43.558,-51.512,-40.238,-39.5,-47.787,-53.358,-56.696,-44.634,-46.837,-47.562,-45.433,-42.369,-46.442,-50.195,-46.774,-44.577,-43.881,-52.115,-50.927,-47.975
-20.858,-22.527,-22.204,-20.292,-31.57,-36.711,-35.393,-32.692,-26.937,-24.522,-28.11,-36.105,-38.663,-38.25,-65.702,-43.992,-40.398,-35.527,-45.064,-53.429,-40.702,-36.944,-42.242,-47.895,-56.301,-53.862,-50.668,-45.644,-42.3,-40.129,-40.9,-41.475
-25.722,-22.861,-16.965,-18.852,-21.125,-26.374,-31.367,-32.319,-33.353,-38.073,-33.789,-31.319,-35.471,-41.866,-49.74,-53.402,-47.985,-53.665,-45.353,-44.389,-48.597,-47.543,-44.218,-47.687,-44.631,-42.282,-42.338,-42.822,-44.769,-51.274,-46.278,-50.134
-17.879,-16.47,-21.987,-23.526,-21.107,-26.677,-37.194,-30.75,-31.772,-36.25,-36.462,-33.04,-42.804,-41.968,-46.919,-45.298,-40.974,-44.194,-42.452,-44.039,-43.064,-49.456,-41.121,-45.651,-48.124,-40.878,-40.073,-38.924,-43.942,-45.257,-45.235,-65.406
-44.086,-27.002,-38.464,-29.261,-30.592,-29.067,-27.206,-29.519,-32.468,-36.818,-32.534,-37.002,-40.875,-44.465,-49.3,-59.931,-49.34,-42.134,-42.31,-38.653,-43.982,-41.158,-42.236,-44.521,-47.047,-40.608,-42.425,-45.313,-50.262,-50.38,-42.794,-39.141
-44.821,-24.936,-28.378,-26.974,-25.81,-30.597,-49.271,-42.395,-55.701,-41.166,-43.209,-36.953,-37.626,-42.828,-46.68,-45.221,-52.488,-47.719,-48.294,-43.594,-41.049,-41.602,-47.098,-54.868,-45.058,-48.819,-47.969,-42.304,-43.708,-45.079,-54.754,-47.144
-15.562,-14.475,-22.305,-21.516,-30.035,-41.28,-51.901,-36.969,-39.383,-47.659,-48.72,-37.68,-34.667,-33.532,-39.536,-42.399,-40.727,-44.284,-41.088,-38.254,-37.813,-41.126,-43.414,-38.982,-41.526,-47.793,-44.025,-44.606,-44.09,-41.055,-43.094,-46.215
-31.919,-35.783,-23.29,-21.418,-51.043,-31.091,-40.047,-35.366,-34.41,-37.022,-39.55,-42.381,-48.541,-44.498,-39.35,-40.291,-43.367,-47.116,-42.118,-44.477,-40.049,-39.142,-45.516,-45.861,-43.259,-41.796,-62.087,-49.091,-48.114,-52.322,-57.554,-46.241
-19.461,-16.632,-18.414,-19.42,-22.048,-37.676,-35.283,-33.734,-33.98,-50.216,-39.718,-40.898,-46.287,-41.82,-45.258,-49.492,-47.955,-52.873,-41.348,-37.319,-41.451,-40.605,-40.874,-39.538,-35.995,-39.926,-51.347,-44.396,-43.87,-41.011,-43.419,-44.375
-26.9,-14.248,-8.5519,-17.228,-30.705,-33.315,-27.933,-35.502,-31.271,-36.803,-41.213,-39.268,-49.139,-40.828,-43.508,-38.047,-42.104,-49.023,-45.264,-58.703,-47.439,-58.569,-45.043,-45.397,-41.554,-41.908,-39.722,-40.948,-36.657,-40.821,-46.744,-42.738
-18.421,-1.1553,2.9971,-5.0677,-13.353,-20.087,-33.197,-30.995,-32.794,-32.005,-39.035,-38.381,-42.26,-43.263,-48.398,-45.356,-43.804,-42.878,-54.263,-45.482,-46.653,-44.437,-43.031,-43.942,-49.021,-42.031,-39.474,-43.185,-43.661,-41.877,-42.379,-39.2
-15.116,9.0709,16.663,14.294,11.976,7.4487,0.95729,-2.7683,-3.4171,-5.3533,-12.628,-24.255,-32.658,-32.929,-41.034,-27.214,-31.445,-29.075,-38.77,-29.774,-34.095,-28.916,-34.865,-35.803,-38.569,-33.948,-40.17,-37.606,-43.305,-35.706,-48.216,-30.935
-28.765,11.795,17.096,17.253,19.95,3.3117,10.83,4.9644,1.5794,-3.2242,-8.749,-5.5967,-8.6925,-16.13,-17.47,-16.908,-18.627,-22.927,-21.13,-30.679,-28.91,-30.489,-40.519,-30.605,-32.98,-22.914,-20.934,-26.198,-34.786,-39.876,-33.331,-13.635
-20.763,13.507,19.332,17.821,24.027,8.9859,14.064,7.2017,5.1823,-1.3416,-2.8685,3.9583,7.9869,1.6503,-6.2323,-11.127,-9.9799,-12.377,-20.373,-19.78,-23.432,-20.04,-18.602,-22.54,-15.31,-11.441,-16.796,-22.854,-25.67,-25.43,-26.738,-11.886
-14.962,12.539,18.808,17.867,25.841,16.016,16.066,7.7007,8.4256,0.10835,-1.9887,-2.6812,1.1331,3.683,6.5302,-2.6008,-2.6259,-8.2056,-6.9351,-18.023,-16.488,-15.508,-12.698,-9.8433,-13.502,-4.3422,-4.0139,-14.77,-18.32,-29.623,-23.909,-23.23
-21.537,10.063,17.215,17.538,25.92,17.265,18.919,8.0842,9.7823,-1.3336,0.79226,-7.2436,0.072115,5.1143,11.984,1.6861,1.3096,-5.3409,-2.5454,-18.24,-12.493,-15.048,-11.985,-6.2038,-6.7321,-10.978,-9.319,-12.253,-11.267,-29.299,-24.107,-12.901
-18.464,9.6852,16.826,16.385,25.628,18.265,21.85,11.206,11.006,-3.3658,4.3084,-10.556,-0.41863,4.2611,7.1971,-1.5734,6.4719,-11.982,-0.87743,-14.687,-10.806,-13.599,-11.134,-9.7063,-5.3274,-15.18,-12.778,-11.36,-3.1797,-11.525,-15.656,-14.375
-24.674,10.106,16.822,15.89,25.028,19.662,24.169,11.795,11.64,-10.371,6.0354,-10.355,0.40382,4.2853,6.7625,2.6912,7.6558,-14.511,-2.6332,-33.233,-14.434,-10.375,-9.5068,-14.07,-8.4894,-11.342,-9.7147,-18.506,-20.132,-10.03,-9.097,-8.9722
-28.862,10.108,17.173,14.73,24.695,19.424,24.999,13.429,12.394,-14.686,7.7899,-7.4443,0.17418,4.195,8.1419,2.9779,6.5618,-13.608,-3.7416,-31.144,-13.583,-17.527,-13.183,-16.81,-12.217,-12.002,-7.0463,-19.365,-10.163,-11.179,-4.7738,-2.0516
